3.205105,5.078012
3.178081,5.460783
2.472265,5.185859
2.690058,4.89811
3.427529,4.990693
2.600505,4.575162
3.512038,5.151672
2.802258,4.350704
3.205262,5.052571
3.406161,4.542922
3.369289,4.576177
3.086466,5.104186
2.322194,5.083676
2.453912,5.037131
3.420609,5.244588
3.634258,5.119357
2.403165,5.110148
3.498741,5.004997
2.776971,4.553918
3.085695,5.042391
2.809268,5.308809
2.979454,4.823525
3.348327,5.562537
2.896174,5.012594
3.088476,5.22182
3.336288,4.658732
2.859288,4.772849
3.272335,4.721232
3.401244,5.381311
2.746774,4.577317
3.093909,5.053232
2.977423,5.571028
2.766768,5.365368
3.299495,4.98821
2.973518,4.3582
3.419165,4.866148
3.3156,5.155104
3.263428,4.468461
2.559449,4.754518
3.479496,5.078278
3.145774,4.35765
3.338932,5.195498
3.505991,4.55247
3.19444,5.040938
3.423535,4.80316
3.137543,4.697188
3.021715,4.354981
2.899807,5.516779
2.733798,4.815736
3.448187,4.746061
3.446396,4.524596
3.075985,5.385252
3.489229,5.357228
3.269054,5.114603
3.142305,4.939459
2.853014,5.569586
2.570016,5.219882
3.253574,4.987639
2.787616,4.870491
2.994596,4.940248
2.802403,4.948511
3.317961,5.481106
2.893109,5.416712
3.360854,4.567822
3.131394,5.037334
3.268359,5.347046
2.677486,4.839518
2.569518,5.199943
2.861359,5.583758
3.161583,5.577564
3.137527,5.294826
2.845364,5.119205
3.45219,5.184098
2.692174,5.523564
3.409793,5.154678
2.760866,4.981195
3.657917,5.125338
2.319336,5.126552
3.473986,5.087729
2.75991,5.370191
3.430004,5.192352
3.229899,4.585662
2.565552,4.462984
2.794678,5.237708
2.743548,4.998385
3.453496,4.682243
3.304057,4.601927
3.25312,4.843848
2.782001,5.484862
3.388142,5.162408
3.368035,4.98757
2.587075,5.364831
3.669035,5.162484
3.544907,4.584463
3.365764,4.754984
3.078235,5.419219
2.731781,5.071444
2.626885,4.809783
2.46078,4.970847
3.173488,5.328
3.516548,4.780149
3.203689,4.632622
3.120873,4.591969
3.633718,4.98482
3.541666,5.136775
3.464901,5.233743
2.582208,4.978771
3.355816,4.827059
3.472222,5.167442
3.414124,4.793725
3.236168,5.354454
3.43004,5.325561
2.867912,4.476977
2.594896,5.235349
2.933414,5.679966
3.07998,4.373518
2.425858,4.996846
2.887697,4.557834
3.163914,4.88148
3.411677,4.661412
2.938984,4.505269
3.358896,5.10469
3.150225,5.441903
2.92451,4.834249
2.93925,4.804378
2.923265,4.79402
3.049269,4.942175
2.92101,5.216557
3.496705,5.27276
2.731311,4.850797
2.540372,5.141732
2.61435,4.741148
3.149747,4.59764
3.185814,5.480035
3.026017,4.948704
3.41918,4.751709
2.772064,5.151308
3.422959,5.132578
3.194666,4.853413
3.380375,5.287263
3.409566,4.749743
3.305554,4.500226
3.593529,4.665832
3.174617,5.288722
3.238513,4.680892
